Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Abu Dhabi,O3,2018-11-02 03:00 AM,2018,11,02,03,11.0,10,Good,9.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-02 04:00 AM,2018,11,02,04,7.0,6,Good,6.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-02 05:00 AM,2018,11,02,05,1.0,1,Good,1.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-02 06:00 AM,2018,11,02,06,2.0,2,Good,2.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-02 07:00 AM,2018,11,02,07,10.0,9,Good,11.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-02 08:00 AM,2018,11,02,08,13.0,12,Good,14.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-02 09:00 AM,2018,11,02,09,20.0,19,Good,20.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-02 10:00 AM,2018,11,02,10,21.0,19,Good,21.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-02 11:00 AM,2018,11,02,11,33.0,31,Good,34.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-02 12:00 PM,2018,11,02,12,40.0,37,Good,41.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-02 01:00 PM,2018,11,02,13,46.0,43,Good,46.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-02 02:00 PM,2018,11,02,14,46.0,43,Good,47.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-02 03:00 PM,2018,11,02,15,50.0,46,Good,52.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-02 04:00 PM,2018,11,02,16,54.0,50,Good,57.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-02 05:00 PM,2018,11,02,17,50.0,46,Good,48.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-02 06:00 PM,2018,11,02,18,48.0,44,Good,45.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-02 07:00 PM,2018,11,02,19,46.0,43,Good,41.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-02 08:00 PM,2018,11,02,20,40.0,37,Good,34.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-02 09:00 PM,2018,11,02,21,37.0,34,Good,32.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-02 10:00 PM,2018,11,02,22,36.0,33,Good,35.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-02 11:00 PM,2018,11,02,23,34.0,31,Good,32.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 12:00 AM,2018,11,03,00,33.0,31,Good,30.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 01:00 AM,2018,11,03,01,31.0,29,Good,28.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 02:00 AM,2018,11,03,02,28.0,26,Good,25.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 03:00 AM,2018,11,03,03,26.0,24,Good,22.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 04:00 AM,2018,11,03,04,25.0,23,Good,24.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 05:00 AM,2018,11,03,05,25.0,23,Good,26.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 06:00 AM,2018,11,03,06,25.0,23,Good,25.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 07:00 AM,2018,11,03,07,21.0,19,Good,17.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 08:00 AM,2018,11,03,08,12.0,11,Good,9.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 09:00 AM,2018,11,03,09,11.0,10,Good,10.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 10:00 AM,2018,11,03,10,13.0,12,Good,14.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 11:00 AM,2018,11,03,11,16.0,15,Good,18.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 12:00 PM,2018,11,03,12,24.0,22,Good,28.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 01:00 PM,2018,11,03,13,29.0,27,Good,31.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 02:00 PM,2018,11,03,14,31.0,29,Good,32.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 03:00 PM,2018,11,03,15,34.0,31,Good,35.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 04:00 PM,2018,11,03,16,38.0,35,Good,40.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 05:00 PM,2018,11,03,17,43.0,40,Good,46.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 06:00 PM,2018,11,03,18,45.0,42,Good,47.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 07:00 PM,2018,11,03,19,42.0,39,Good,42.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 08:00 PM,2018,11,03,20,42.0,39,Good,42.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 09:00 PM,2018,11,03,21,40.0,37,Good,36.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 10:00 PM,2018,11,03,22,37.0,34,Good,32.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-03 11:00 PM,2018,11,03,23,28.0,26,Good,21.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 12:00 AM,2018,11,04,00,26.0,24,Good,25.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 01:00 AM,2018,11,04,01,28.0,26,Good,29.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 02:00 AM,2018,11,04,02,28.0,26,Good,29.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 03:00 AM,2018,11,04,03,29.0,27,Good,29.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 04:00 AM,2018,11,04,04,29.0,27,Good,29.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 05:00 AM,2018,11,04,05,28.0,26,Good,28.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 06:00 AM,2018,11,04,06,27.0,25,Good,24.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 07:00 AM,2018,11,04,07,18.0,17,Good,12.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 08:00 AM,2018,11,04,08,3.0,3,Good,2.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 09:00 AM,2018,11,04,09,6.0,6,Good,7.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 10:00 AM,2018,11,04,10,12.0,11,Good,13.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 11:00 AM,2018,11,04,11,12.0,11,Good,12.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 12:00 PM,2018,11,04,12,22.0,20,Good,23.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 01:00 PM,2018,11,04,13,32.0,30,Good,32.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 02:00 PM,2018,11,04,14,25.0,23,Good,25.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 03:00 PM,2018,11,04,15,30.0,28,Good,31.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 04:00 PM,2018,11,04,16,37.0,34,Good,39.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 05:00 PM,2018,11,04,17,39.0,36,Good,40.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 06:00 PM,2018,11,04,18,42.0,39,Good,43.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 07:00 PM,2018,11,04,19,46.0,43,Good,50.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 08:00 PM,2018,11,04,20,44.0,41,Good,42.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 09:00 PM,2018,11,04,21,42.0,39,Good,39.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 10:00 PM,2018,11,04,22,39.0,36,Good,33.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-04 11:00 PM,2018,11,04,23,30.0,28,Good,23.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 12:00 AM,2018,11,05,00,27.0,25,Good,24.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 01:00 AM,2018,11,05,01,25.0,23,Good,24.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 02:00 AM,2018,11,05,02,22.0,20,Good,21.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 03:00 AM,2018,11,05,03,20.0,19,Good,18.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 04:00 AM,2018,11,05,04,19.0,18,Good,18.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 05:00 AM,2018,11,05,05,16.0,15,Good,14.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 06:00 AM,2018,11,05,06,10.0,9,Good,7.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 07:00 AM,2018,11,05,07,3.0,3,Good,2.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 08:00 AM,2018,11,05,08,6.0,6,Good,6.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 09:00 AM,2018,11,05,09,6.0,6,Good,6.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 10:00 AM,2018,11,05,10,7.0,6,Good,7.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 11:00 AM,2018,11,05,11,12.0,11,Good,13.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 12:00 PM,2018,11,05,12,27.0,25,Good,28.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 01:00 PM,2018,11,05,13,28.0,26,Good,28.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 02:00 PM,2018,11,05,14,28.0,26,Good,28.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 03:00 PM,2018,11,05,15,23.0,21,Good,22.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 04:00 PM,2018,11,05,16,26.0,24,Good,26.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 05:00 PM,2018,11,05,17,28.0,26,Good,28.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 06:00 PM,2018,11,05,18,26.0,24,Good,25.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 07:00 PM,2018,11,05,19,29.0,27,Good,34.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 08:00 PM,2018,11,05,20,29.0,27,Good,28.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 09:00 PM,2018,11,05,21,27.0,25,Good,22.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 10:00 PM,2018,11,05,22,26.0,24,Good,25.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-05 11:00 PM,2018,11,05,23,28.0,26,Good,31.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-06 12:00 AM,2018,11,06,00,27.0,25,Good,25.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-06 01:00 AM,2018,11,06,01,20.0,19,Good,15.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-06 02:00 AM,2018,11,06,02,8.0,7,Good,6.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-06 03:00 AM,2018,11,06,03,4.0,4,Good,4.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-06 04:00 AM,2018,11,06,04,1.0,1,Good,0.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-06 05:00 AM,2018,11,06,05,0.0,0,Good,0.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-06 06:00 AM,2018,11,06,06,1.0,1,Good,1.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-06 07:00 AM,2018,11,06,07,0.0,0,Good,0.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-06 08:00 AM,2018,11,06,08,7.0,6,Good,7.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-06 09:00 AM,2018,11,06,09,19.0,18,Good,19.0,PPB,1 Hr,Valid
Abu Dhabi,O3,2018-11-06 10:00 AM,2018,11,06,10,19.0,18,Good,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-06 11:00 AM,2018,11,06,11,19.0,18,Good,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-06 12:00 PM,2018,11,06,12,19.0,18,Good,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-06 01:00 PM,2018,11,06,13,19.0,18,Good,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-06 02:00 PM,2018,11,06,14,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-06 03:00 PM,2018,11,06,15,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-06 04:00 PM,2018,11,06,16,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-06 05:00 PM,2018,11,06,17,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-06 06:00 PM,2018,11,06,18,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-06 07:00 PM,2018,11,06,19,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-06 08:00 PM,2018,11,06,20,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-06 09:00 PM,2018,11,06,21,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-06 10:00 PM,2018,11,06,22,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-06 11:00 PM,2018,11,06,23,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 12:00 AM,2018,11,07,00,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 01:00 AM,2018,11,07,01,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 02:00 AM,2018,11,07,02,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 03:00 AM,2018,11,07,03,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 04:00 AM,2018,11,07,04,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 05:00 AM,2018,11,07,05,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 06:00 AM,2018,11,07,06,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 07:00 AM,2018,11,07,07,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 08:00 AM,2018,11,07,08,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 09:00 AM,2018,11,07,09,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 10:00 AM,2018,11,07,10,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 11:00 AM,2018,11,07,11,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 12:00 PM,2018,11,07,12,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 01:00 PM,2018,11,07,13,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 02:00 PM,2018,11,07,14,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 03:00 PM,2018,11,07,15,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 04:00 PM,2018,11,07,16,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 05:00 PM,2018,11,07,17,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 06:00 PM,2018,11,07,18,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 07:00 PM,2018,11,07,19,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 08:00 PM,2018,11,07,20,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 09:00 PM,2018,11,07,21,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 10:00 PM,2018,11,07,22,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-07 11:00 PM,2018,11,07,23,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 12:00 AM,2018,11,08,00,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 01:00 AM,2018,11,08,01,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 02:00 AM,2018,11,08,02,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 03:00 AM,2018,11,08,03,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 04:00 AM,2018,11,08,04,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 05:00 AM,2018,11,08,05,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 06:00 AM,2018,11,08,06,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 07:00 AM,2018,11,08,07,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 08:00 AM,2018,11,08,08,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 09:00 AM,2018,11,08,09,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 10:00 AM,2018,11,08,10,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 11:00 AM,2018,11,08,11,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 12:00 PM,2018,11,08,12,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 01:00 PM,2018,11,08,13,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 02:00 PM,2018,11,08,14,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 03:00 PM,2018,11,08,15,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 04:00 PM,2018,11,08,16,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 05:00 PM,2018,11,08,17,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 06:00 PM,2018,11,08,18,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 07:00 PM,2018,11,08,19,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 08:00 PM,2018,11,08,20,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 09:00 PM,2018,11,08,21,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 10:00 PM,2018,11,08,22,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-08 11:00 PM,2018,11,08,23,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 12:00 AM,2018,11,09,00,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 01:00 AM,2018,11,09,01,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 02:00 AM,2018,11,09,02,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 03:00 AM,2018,11,09,03,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 04:00 AM,2018,11,09,04,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 05:00 AM,2018,11,09,05,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 06:00 AM,2018,11,09,06,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 07:00 AM,2018,11,09,07,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 08:00 AM,2018,11,09,08,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 09:00 AM,2018,11,09,09,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 10:00 AM,2018,11,09,10,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 11:00 AM,2018,11,09,11,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 12:00 PM,2018,11,09,12,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 01:00 PM,2018,11,09,13,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 02:00 PM,2018,11,09,14,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 03:00 PM,2018,11,09,15,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 04:00 PM,2018,11,09,16,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 05:00 PM,2018,11,09,17,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 06:00 PM,2018,11,09,18,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 07:00 PM,2018,11,09,19,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 08:00 PM,2018,11,09,20,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 09:00 PM,2018,11,09,21,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 10:00 PM,2018,11,09,22,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-09 11:00 PM,2018,11,09,23,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-10 12:00 AM,2018,11,10,00,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
Abu Dhabi,O3,2018-11-10 01:00 AM,2018,11,10,01,-999.0,-999,N/A,-999.0,PPB,1 Hr,Missing
